Yaw,PosX,PosY,VelocityNorm,AngularVelocityZ,Time,angular_acceleration
-114.879543296062,76.4811574506526,-78.6448959146838,5,18.6526820033632,29.64,9.063920313669982
-114.692563280013,76.4601958449907,-78.6902898445571,5,18.7433212065,29.65,9.06392031367993
-114.504676871932,76.4393828496885,-78.7357521034788,5,18.8339604096367,29.66,9.063920313669982
-114.31588407182,76.4187194077441,-78.7812825318213,5,18.9245996127735,29.67,9.06392031367993
-114.126184879677,76.3982064637746,-78.8268809621229,5,19.0152388159102,29.68,9.063920313670337
-113.935579295502,76.3778449639827,-78.8725472190379,5,19.1058780190469,29.69,9.063920313669982
-113.744067319296,76.3576358561215,-78.9182811192856,5,19.1965172221836,29.7,9.063920313669982
-113.551648951058,76.3375800894602,-78.9640824716014,5,19.2871564253204,29.71,9.06392031367993
-113.35832419079,76.3176786147475,-79.009951076686,5,19.3777956284571,29.72,9.063920313669982
-113.164093038489,76.2979323841753,-79.0558867271553,5,19.4684348315939,29.73,9.06392031367993
-112.968955494158,76.278342351342,-79.1018892074911,5,19.5590740347306,29.74,9.063920313669982
-112.772911557795,76.2589094712136,-79.1479582939903,5,19.6497132378674,29.75,9.06392031367993
-112.5759612294,76.2396347000861,-79.1940937547155,5,19.7403524410041,29.76,9.063920313669982
-112.378104508975,76.2205189955457,-79.2402953494451,5,19.8309916441408,29.77,9.063920313669982
-112.179341396518,76.201563316429,-79.2865628296234,5,19.9216308472775,29.78,9.063920313669982
-111.979671892029,76.1827686227821,-79.3328959383106,5,20.0122700504143,29.79,9.063920313680285
-111.779095995509,76.1641358758197,-79.3792944101337,5,20.1029092535511,29.8,9.06392031367993
-111.577613706958,76.1456660378826,-79.4257579712363,5,20.1935484566878,29.81,9.063920313669982
-111.375225026375,76.1273600723953,-79.4722863392294,5,20.2841876598245,29.82,9.063920313669982
-111.171929953762,76.1092189438219,-79.5188792231418,5,20.3748268629613,29.83,9.06392031367993
-110.967728489116,76.0912436176227,-79.5655363233708,5,20.465466066098,29.84,9.063920313669982
-110.76262063244,76.0734350602086,-79.6122573316329,5,20.5561052692347,29.85,9.063920313669982
-110.556606383732,76.0557942388956,-79.6590419309148,5,20.6467444723714,29.86,9.063920313669982
-110.349685742992,76.0383221218589,-79.7058897954238,5,20.7373836755082,29.87,9.063920313680285
-110.141858710221,76.0210196780849,-79.7528005905396,5,20.8280228786449,29.88,9.063920313669982
-109.933125285419,76.0038878773241,-79.7997739727648,5,20.9186620817817,29.89,9.06392031367993
-109.723485468586,75.9869276900423,-79.8468095896768,5,21.0093012849184,29.9,9.063920313669982
-109.512939259721,75.9701400873711,-79.8939070798785,5,21.0999404880551,29.91,9.063920313669982
-109.301486658825,75.9535260410579,-79.9410660729506,5,21.1905796911919,29.92,9.06392031367993
-109.089127665897,75.9370865234151,-79.988286189403,5,21.2812188943286,29.93,9.063920313669982
-108.875862280938,75.9208225072688,-80.0355670406263,5,21.3718580974654,29.94,9.06392031367993
-108.661690503948,75.9047349659059,-80.0829082288447,5,21.4624973006021,29.95,9.063920313669982
-108.446612334926,75.8888248730214,-80.1303093470672,5,21.5531365037388,29.96,9.063920313669982
-108.230627773873,75.8730932026646,-80.1777699790407,5,21.6437757068755,29.97,9.063920313669982
-108.013736820789,75.8575409291843,-80.2252896992023,5,21.7344149100123,29.98,9.063920313680285
-107.795939475673,75.8421690271732,-80.2728680726319,5,21.825054113149,29.99,9.063920313669982
-107.577235738526,75.8269784714126,-80.3205046550053,5,21.9156933162858,30.0,9.06392031367993
-107.357625609347,75.8119702368143,-80.3681989925471,5,22.0063325194225,30.01,9.063920313669982
-107.137109088137,75.7971452983638,-80.4159506219847,5,22.0969717225593,30.02,9.06392031367993
-106.915686174896,75.7825046310616,-80.4637590705009,5,22.187610925696,30.03,9.063920313669982
-106.693356869623,75.7680492098637,-80.5116238556884,5,22.2782501288327,30.04,9.063920313669982
-106.470121172319,75.7537800096217,-80.5595444855036,5,22.3688893319695,30.05,9.06392031367993
-106.245979082984,75.739698005022,-80.6075204582206,5,22.4595285351062,30.06,9.063920313670337
-106.020930601617,75.7258041705243,-80.6555512623863,5,22.550167738243,30.07,9.06392031367993
-105.794975728219,75.7120994802989,-80.7036363767746,5,22.6408069413797,30.08,9.063920313669982
-105.568114462789,75.6985849081635,-80.7517752703417,5,22.7314461445164,30.09,9.063920313669982
-105.340346805329,75.6852614275197,-80.7999674021814,5,22.8220853476532,30.1,9.06392031367993
-105.111672755836,75.6721300112874,-80.8482122214803,5,22.9127245507899,30.11,9.063920313669982
-104.882092314313,75.6591916318398,-80.8965091674746,5,23.0033637539266,30.12,9.063920313669982
-104.651605480758,75.6464472609369,-80.9448576694051,5,23.0940029570633,30.13,9.063920313669982
-104.420212255172,75.6338978696578,-80.9932571464745,5,23.1846421602001,30.14,9.06392031367993
-104.187912637554,75.6215444283334,-81.041707007804,5,23.2752813633369,30.15,9.063920313680285
-103.954706627905,75.6093879064769,-81.09020665239,5,23.3659205664736,30.16,9.063920313669982
-103.720594226224,75.5974292727146,-81.1387554690622,5,23.4565597696103,30.17,9.063920313669982
-103.485575432513,75.5856694947151,-81.1873528364411,5,23.547198972747,30.18,9.063920313669982
-103.249650246769,75.5741095391184,-81.2359981228959,5,23.6378381758838,30.19,9.06392031367993
